baths,baths_smoothed,tide_correction
14.207999964128248,14.207999964128248,12.60776701532209
14.399999963643495,14.399999963643495,12.799767014837336
14.399999963643495,14.399999963643495,12.799928859067238
14.399999963643495,14.399999963643495,12.799928859067238
14.591999963158742,14.591999963158742,12.991928858582485
14.591999963158742,14.591999963158742,12.991928858582485
14.591999963158742,14.591999963158742,12.991928858582485
14.399999963643495,14.399999963643495,12.800090693018161
14.399999963643495,14.399999963643495,12.800090693018161
14.399999963643495,14.399999963643495,12.800090693018161
14.399999963643495,14.399999963643495,12.800090693018161
14.399999963643495,14.399999963643495,12.800090693018161
14.399999963643495,14.399999963643495,12.80025251668659
14.399999963643495,14.399999963643495,12.80025251668659
14.399999963643495,14.399999963643495,12.80025251668659
14.399999963643495,14.399999963643495,12.80025251668659
14.399999963643495,14.399999963643495,12.80025251668659
14.399999963643495,14.399999963643495,12.80057613316189
14.399999963643495,14.399999963643495,12.80057613316189
14.399999963643495,14.399999963643495,12.80057613316189
14.399999963643495,14.399999963643495,12.80057613316189
14.399999963643495,14.399999963643495,12.80057613316189
14.399999963643495,14.399999963643495,12.80057613316189
14.399999963643495,14.399999963643495,12.80057613316189
14.207999964128248,14.207999964128248,12.608576133646643
14.207999964128248,14.207999964128248,12.608576133646643
14.207999964128248,14.207999964128248,12.608576133646643
14.207999964128248,14.207999964128248,12.608737926446484
14.207999964128248,14.207999964128248,12.608737926446484
14.207999964128248,14.207999964128248,12.608737926446484
14.207999964128248,14.207999964128248,12.608737926446484
14.207999964128248,14.207999964128248,12.608737926446484
14.207999964128248,14.207999964128248,12.608899708949762
14.207999964128248,14.207999964128248,12.608899708949762
14.207999964128248,14.207999964128248,12.608899708949762
14.207999964128248,14.207999964128248,12.608899708949762
14.207999964128248,14.207999964128248,12.608899708949762
14.399999963643495,14.399999963643495,12.80122324256781
14.399999963643495,14.399999963643495,12.80122324256781
14.399999963643495,14.399999963643495,12.80122324256781
14.591999963158742,14.591999963158742,12.993223242083056
14.591999963158742,14.591999963158742,12.993223242083056
14.783999962673988,14.783999962673988,13.185223241598303
14.783999962673988,14.783999962673988,13.185223241598303
14.783999962673988,14.783999962673988,13.185223241598303
14.591999963158742,14.591999963158742,12.993223242083056
14.591999963158742,14.591999963158742,12.993223242083056
14.399999963643495,14.399999963643495,12.801384994160305
14.207999964128248,14.207999964128248,12.609384994645058
14.207999964128248,14.207999964128248,12.609384994645058
14.207999964128248,14.207999964128248,12.609384994645058
14.207999964128248,14.207999964128248,12.609384994645058
14.207999964128248,14.207999964128248,12.609546735926926
14.207999964128248,14.207999964128248,12.609546735926926
14.399999963643495,14.399999963643495,12.801546735442173
14.399999963643495,14.399999963643495,12.801546735442173
14.399999963643495,14.399999963643495,12.801546735442173
14.207999964128248,14.207999964128248,12.609708466894654
14.207999964128248,14.207999964128248,12.609708466894654
14.207999964128248,14.207999964128248,12.609708466894654
14.399999963643495,14.399999963643495,12.8017084664099
14.399999963643495,14.399999963643495,12.8017084664099
14.399999963643495,14.399999963643495,12.801870187059972
14.399999963643495,14.399999963643495,12.801870187059972
14.399999963643495,14.399999963643495,12.801870187059972
14.399999963643495,14.399999963643495,12.801870187059972
14.399999963643495,14.399999963643495,12.801870187059972
14.399999963643495,14.399999963643495,12.802031897388876
14.399999963643495,14.399999963643495,12.802031897388876
14.399999963643495,14.399999963643495,12.802031897388876
14.399999963643495,14.399999963643495,12.802031897388876
14.399999963643495,14.399999963643495,12.802031897388876
14.207999964128248,14.207999964128248,12.610355287553862
14.207999964128248,14.207999964128248,12.610355287553862
14.207999964128248,14.207999964128248,12.610355287553862
14.207999964128248,14.207999964128248,12.610355287553862
14.207999964128248,14.207999964128248,12.610355287553862
14.207999964128248,14.207999964128248,12.610355287553862
14.399999963643495,14.399999963643495,12.802355287069108
14.399999963643495,14.399999963643495,12.802355287069108
14.591999963158742,14.591999963158742,12.994355286584355
14.783999962673988,14.783999962673988,13.186355286099602
14.591999963158742,14.591999963158742,12.99451696592866
14.591999963158742,14.591999963158742,12.99451696592866
14.399999963643495,14.399999963643495,12.802516966413414
14.207999964128248,14.207999964128248,12.610516966898167
14.207999964128248,14.207999964128248,12.610516966898167
14.399999963643495,14.399999963643495,12.80267863542249
14.399999963643495,14.399999963643495,12.80267863542249
14.207999964128248,14.207999964128248,12.610678635907243
14.207999964128248,14.207999964128248,12.610678635907243
14.207999964128248,14.207999964128248,12.610678635907243
14.207999964128248,14.207999964128248,12.611001942905666
14.207999964128248,14.207999964128248,12.611001942905666
14.207999964128248,14.207999964128248,12.611001942905666
14.207999964128248,14.207999964128248,12.611001942905666
14.207999964128248,14.207999964128248,12.611001942905666
14.207999964128248,14.207999964128248,12.611001942905666
14.207999964128248,14.207999964128248,12.611001942905666
14.207999964128248,14.207999964128248,12.611001942905666
14.207999964128248,14.207999964128248,12.611001942905666
14.207999964128248,14.207999964128248,12.611001942905666
14.207999964128248,14.207999964128248,12.611163580887984
14.207999964128248,14.207999964128248,12.611163580887984
14.207999964128248,14.207999964128248,12.611163580887984
14.207999964128248,14.207999964128248,12.611163580887984
14.207999964128248,14.207999964128248,12.611163580887984
14.399999963643495,14.399999963643495,12.803325208036268
14.399999963643495,14.399999963643495,12.803325208036268
14.399999963643495,14.399999963643495,12.803325208036268
14.591999963158742,14.591999963158742,12.995325207551515
14.783999962673988,14.399999963643495,12.803325208036268
14.591999963158742,14.591999963158742,12.9956484317557
14.399999963643495,14.399999963643495,12.803648432240454
14.207999964128248,14.207999964128248,12.611648432725207
14.015999964613002,14.015999964613002,12.41964843320996
14.015999964613002,14.015999964613002,12.41964843320996
14.207999964128248,14.207999964128248,12.611648432725207
14.207999964128248,14.207999964128248,12.611648432725207
14.207999964128248,14.207999964128248,12.611648432725207
14.399999963643495,14.399999963643495,12.803648432240454
14.399999963643495,14.399999963643495,12.803648432240454
14.591999963158742,14.591999963158742,12.995810028319825
14.591999963158742,14.591999963158742,12.995810028319825
14.591999963158742,14.591999963158742,12.995810028319825
14.591999963158742,14.591999963158742,12.995810028319825
14.783999962673988,14.399999963643495,12.803810028804579
14.399999963643495,14.399999963643495,12.804133190839329
14.207999964128248,14.207999964128248,12.612133191324082
14.207999964128248,14.207999964128248,12.612133191324082
14.207999964128248,14.207999964128248,12.612133191324082
14.207999964128248,14.207999964128248,12.612133191324082
14.207999964128248,14.207999964128248,12.612133191324082
14.207999964128248,14.207999964128248,12.612133191324082
14.207999964128248,14.207999964128248,12.612133191324082
14.207999964128248,14.207999964128248,12.612133191324082
14.207999964128248,14.207999964128248,12.612133191324082
14.207999964128248,14.207999964128248,12.612294756787684
14.207999964128248,14.207999964128248,12.612294756787684
14.207999964128248,14.207999964128248,12.612294756787684
14.207999964128248,14.207999964128248,12.612294756787684
14.207999964128248,14.207999964128248,12.612294756787684
14.399999963643495,14.399999963643495,12.80445631139267
14.399999963643495,14.399999963643495,12.80445631139267
14.399999963643495,14.399999963643495,12.80445631139267
14.399999963643495,14.399999963643495,12.80445631139267
14.399999963643495,14.399999963643495,12.80445631139267
14.399999963643495,14.399999963643495,12.804779390436519
14.399999963643495,14.399999963643495,12.804779390436519
14.399999963643495,14.399999963643495,12.804779390436519
14.399999963643495,14.399999963643495,12.804779390436519
14.207999964128248,14.207999964128248,12.612779390921272
14.207999964128248,14.207999964128248,12.612779390921272
14.207999964128248,14.207999964128248,12.612779390921272
14.207999964128248,14.207999964128248,12.612779390921272
14.207999964128248,14.207999964128248,12.612779390921272
14.207999964128248,14.207999964128248,12.612779390921272
14.207999964128248,14.207999964128248,12.612940914868355
14.207999964128248,14.207999964128248,12.612940914868355
14.207999964128248,14.207999964128248,12.612940914868355
14.399999963643495,14.207999964128248,12.612940914868355
14.207999964128248,14.207999964128248,12.612940914868355
14.207999964128248,14.207999964128248,12.613102428427537
14.207999964128248,14.207999964128248,12.613102428427537
14.207999964128248,14.207999964128248,12.613102428427537
14.207999964128248,14.207999964128248,12.613102428427537
14.207999964128248,14.207999964128248,12.613102428427537
14.399999963643495,14.399999963643495,12.805425423883385
14.399999963643495,14.399999963643495,12.805425423883385
14.399999963643495,14.399999963643495,12.805425423883385
14.399999963643495,14.399999963643495,12.805425423883385
14.399999963643495,14.399999963643495,12.805425423883385
14.399999963643495,14.399999963643495,12.805425423883385
14.399999963643495,14.399999963643495,12.805425423883385
14.399999963643495,14.399999963643495,12.805425423883385
14.399999963643495,14.399999963643495,12.805425423883385
14.399999963643495,14.399999963643495,12.805425423883385
14.399999963643495,14.399999963643495,12.805586906257789
14.399999963643495,14.399999963643495,12.805586906257789
14.399999963643495,14.399999963643495,12.805586906257789
14.207999964128248,14.207999964128248,12.613586906742542
14.207999964128248,14.207999964128248,12.613586906742542
14.207999964128248,14.207999964128248,12.613909840282005
14.015999964613002,14.015999964613002,12.421909840766759
14.015999964613002,14.015999964613002,12.421909840766759
14.015999964613002,14.015999964613002,12.421909840766759
14.207999964128248,14.207999964128248,12.613909840282005
14.207999964128248,14.207999964128248,12.614071291440048
14.399999963643495,14.399999963643495,12.806071290955295
14.399999963643495,14.399999963643495,12.806071290955295
14.399999963643495,14.399999963643495,12.806071290955295
14.591999963158742,14.591999963158742,12.998071290470541
14.399999963643495,14.399999963643495,12.806071290955295
14.591999963158742,14.591999963158742,12.998071290470541
14.591999963158742,14.591999963158742,12.998071290470541
14.591999963158742,14.591999963158742,12.998071290470541
14.591999963158742,14.591999963158742,12.998071290470541
14.399999963643495,14.399999963643495,12.806071290955295
14.399999963643495,14.399999963643495,12.806232731700867
14.207999964128248,14.207999964128248,12.61423273218562
14.207999964128248,14.207999964128248,12.61423273218562
14.207999964128248,14.207999964128248,12.61423273218562
14.207999964128248,14.207999964128248,12.61423273218562
14.207999964128248,14.207999964128248,12.614555582425318
14.207999964128248,14.207999964128248,12.614555582425318
14.207999964128248,14.207999964128248,12.614555582425318
14.207999964128248,14.207999964128248,12.614555582425318
14.207999964128248,14.207999964128248,12.614555582425318
14.207999964128248,14.207999964128248,12.614555582425318
14.207999964128248,14.207999964128248,12.614555582425318
14.207999964128248,14.207999964128248,12.614555582425318
14.207999964128248,14.207999964128248,12.614555582425318
14.207999964128248,14.207999964128248,12.614716991912426
14.207999964128248,14.207999964128248,12.614716991912426
14.207999964128248,14.207999964128248,12.614716991912426
14.399999963643495,14.399999963643495,12.806716991427672
14.399999963643495,14.399999963643495,12.806716991427672
14.399999963643495,14.399999963643495,12.806716991427672
14.399999963643495,14.399999963643495,12.806878390488277
14.399999963643495,14.399999963643495,12.806878390488277
14.207999964128248,14.207999964128248,12.61487839097303
14.207999964128248,14.207999964128248,12.61487839097303
14.207999964128248,14.207999964128248,12.61487839097303
14.207999964128248,14.207999964128248,12.6152011578007
14.207999964128248,14.207999964128248,12.6152011578007
14.207999964128248,14.207999964128248,12.6152011578007
14.399999963643495,14.399999963643495,12.807201157315946
14.399999963643495,14.399999963643495,12.807201157315946
14.399999963643495,14.399999963643495,12.807201157315946
14.399999963643495,14.399999963643495,12.807201157315946
14.207999964128248,14.207999964128248,12.6152011578007
14.207999964128248,14.207999964128248,12.6152011578007
14.207999964128248,14.207999964128248,12.6152011578007
14.207999964128248,14.207999964128248,12.61536252556075
14.399999963643495,14.399999963643495,12.807362525075996
14.399999963643495,14.399999963643495,12.807362525075996
14.399999963643495,14.399999963643495,12.807362525075996
14.399999963643495,14.399999963643495,12.807362525075996
14.591999963158742,14.399999963643495,12.807523882395515
14.399999963643495,14.399999963643495,12.807523882395515
14.207999964128248,14.207999964128248,12.615523882880268
14.207999964128248,14.207999964128248,12.615523882880268
14.207999964128248,14.207999964128248,12.615523882880268
14.207999964128248,14.207999964128248,12.615846566183682
14.207999964128248,14.207999964128248,12.615846566183682
14.207999964128248,14.207999964128248,12.615846566183682
14.399999963643495,14.399999963643495,12.807846565698929
14.399999963643495,14.399999963643495,12.807846565698929
14.207999964128248,14.207999964128248,12.615846566183682
14.207999964128248,14.207999964128248,12.615846566183682
14.207999964128248,14.207999964128248,12.615846566183682
14.015999964613002,14.015999964613002,12.423846566668436
14.015999964613002,14.015999964613002,12.423846566668436
14.207999964128248,14.207999964128248,12.616007892160564
14.207999964128248,14.207999964128248,12.616007892160564
14.207999964128248,14.207999964128248,12.616007892160564
14.399999963643495,14.399999963643495,12.80800789167581
14.399999963643495,14.399999963643495,12.80800789167581
14.399999963643495,14.399999963643495,12.808330512262401
14.399999963643495,14.399999963643495,12.808330512262401
14.399999963643495,14.399999963643495,12.808330512262401
14.399999963643495,14.399999963643495,12.808330512262401
14.399999963643495,14.399999963643495,12.808330512262401
14.399999963643495,14.399999963643495,12.808491806865097
14.399999963643495,14.399999963643495,12.808491806865097
14.399999963643495,14.399999963643495,12.808491806865097
14.399999963643495,14.399999963643495,12.808491806865097
14.399999963643495,14.399999963643495,12.808491806865097
14.399999963643495,14.399999963643495,12.808491806865097
14.399999963643495,14.399999963643495,12.808491806865097
14.399999963643495,14.399999963643495,12.808491806865097
14.207999964128248,14.207999964128248,12.61649180734985
14.207999964128248,14.207999964128248,12.61649180734985
14.015999964613002,14.015999964613002,12.424653091972225
14.015999964613002,14.015999964613002,12.424653091972225
14.015999964613002,14.015999964613002,12.424653091972225
14.207999964128248,14.207999964128248,12.616653091487471
14.207999964128248,14.207999964128248,12.616653091487471
14.207999964128248,14.207999964128248,12.61697562835348
14.399999963643495,14.399999963643495,12.808975627868726
14.591999963158742,14.207999964128248,12.61697562835348
14.591999963158742,14.207999964128248,12.61697562835348
14.399999963643495,14.399999963643495,12.808975627868726
14.207999964128248,14.207999964128248,12.61697562835348
14.207999964128248,14.207999964128248,12.61697562835348
14.207999964128248,14.207999964128248,12.61697562835348
14.207999964128248,14.207999964128248,12.61697562835348
14.207999964128248,14.207999964128248,12.61697562835348
14.207999964128248,14.207999964128248,12.617136881074854
14.207999964128248,14.207999964128248,12.617136881074854
14.399999963643495,14.399999963643495,12.809136880590101
14.399999963643495,14.399999963643495,12.809136880590101
14.591999963158742,14.591999963158742,13.001136880105348
14.591999963158742,14.591999963158742,13.001459354107318
14.399999963643495,14.399999963643495,12.809459354592072
14.399999963643495,14.399999963643495,12.809459354592072
14.399999963643495,14.399999963643495,12.809459354592072
14.399999963643495,14.399999963643495,12.809459354592072
14.207999964128248,14.207999964128248,12.617620576350413
14.207999964128248,14.207999964128248,12.617620576350413
14.207999964128248,14.207999964128248,12.617620576350413
14.207999964128248,14.207999964128248,12.617620576350413
14.207999964128248,14.207999964128248,12.617620576350413
14.207999964128248,14.207999964128248,12.617620576350413
14.399999963643495,14.399999963643495,12.80962057586566
14.399999963643495,14.399999963643495,12.80962057586566
14.399999963643495,14.399999963643495,12.80962057586566
14.207999964128248,14.207999964128248,12.617620576350413
14.207999964128248,14.207999964128248,12.6177817871344
14.207999964128248,14.207999964128248,12.6177817871344
14.207999964128248,14.207999964128248,12.6177817871344
14.207999964128248,14.207999964128248,12.6177817871344
14.207999964128248,14.207999964128248,12.6177817871344
14.207999964128248,14.207999964128248,12.618104177219552
14.207999964128248,14.207999964128248,12.618104177219552
14.207999964128248,14.207999964128248,12.618104177219552
14.207999964128248,14.207999964128248,12.618104177219552
14.207999964128248,14.207999964128248,12.618104177219552
14.207999964128248,14.207999964128248,12.61826535651371
14.207999964128248,14.207999964128248,12.61826535651371
14.399999963643495,14.399999963643495,12.810265356028957
14.399999963643495,14.399999963643495,12.810265356028957
14.399999963643495,14.399999963643495,12.810265356028957
14.591999963158742,14.591999963158742,13.002265355544203
14.591999963158742,14.591999963158742,13.002265355544203
14.591999963158742,14.591999963158742,13.002265355544203
14.591999963158742,14.591999963158742,13.002265355544203
14.591999963158742,14.591999963158742,13.002265355544203
14.399999963643495,14.399999963643495,12.810426524819503
14.399999963643495,14.399999963643495,12.810426524819503
14.207999964128248,14.207999964128248,12.618426525304256
14.207999964128248,14.207999964128248,12.618426525304256
14.207999964128248,14.207999964128248,12.618426525304256
14.207999964128248,14.207999964128248,12.618748831360493
14.207999964128248,14.207999964128248,12.618748831360493
14.207999964128248,14.207999964128248,12.618748831360493
14.207999964128248,14.207999964128248,12.618748831360493
14.207999964128248,14.207999964128248,12.618748831360493
14.207999964128248,14.207999964128248,12.618748831360493
14.207999964128248,14.207999964128248,12.618748831360493
14.207999964128248,14.207999964128248,12.618748831360493
14.015999964613002,14.207999964128248,12.618748831360493
14.207999964128248,14.207999964128248,12.618748831360493
14.207999964128248,14.207999964128248,12.618909968619182
14.399999963643495,14.399999963643495,12.810909968134428
14.399999963643495,14.399999963643495,12.810909968134428
14.399999963643495,14.399999963643495,12.810909968134428
14.591999963158742,14.591999963158742,13.002909967649675
14.591999963158742,14.591999963158742,13.003232210610685
14.591999963158742,14.591999963158742,13.003232210610685
14.591999963158742,14.591999963158742,13.003232210610685
14.399999963643495,14.399999963643495,12.811232211095438
14.399999963643495,14.399999963643495,12.811232211095438
14.399999963643495,14.399999963643495,12.811393316790756
14.399999963643495,14.399999963643495,12.811393316790756
14.399999963643495,14.399999963643495,12.811393316790756
14.207999964128248,14.207999964128248,12.61939331727551
14.207999964128248,14.207999964128248,12.61939331727551
14.207999964128248,14.207999964128248,12.61939331727551
14.015999964613002,14.207999964128248,12.61939331727551
14.207999964128248,14.207999964128248,12.61939331727551
14.207999964128248,14.207999964128248,12.61939331727551
14.207999964128248,14.207999964128248,12.61939331727551
14.207999964128248,14.207999964128248,12.619554412442703
14.207999964128248,14.207999964128248,12.619554412442703
14.207999964128248,14.207999964128248,12.619554412442703
14.207999964128248,14.207999964128248,12.619554412442703
14.207999964128248,14.207999964128248,12.619554412442703
14.207999964128248,14.207999964128248,12.619876571178708
14.207999964128248,14.207999964128248,12.619876571178708
14.207999964128248,14.207999964128248,12.619876571178708
14.207999964128248,14.207999964128248,12.619876571178708
14.207999964128248,14.207999964128248,12.619876571178708
14.399999963643495,14.399999963643495,12.812037634255764
14.399999963643495,14.399999963643495,12.812037634255764
14.399999963643495,14.399999963643495,12.812037634255764
14.399999963643495,14.399999963643495,12.812037634255764
14.399999963643495,14.399999963643495,12.812037634255764
14.399999963643495,14.399999963643495,12.812037634255764
14.207999964128248,14.207999964128248,12.620037634740518
14.207999964128248,14.207999964128248,12.620037634740518
14.399999963643495,14.399999963643495,12.812037634255764
14.207999964128248,14.207999964128248,12.620037634740518
14.399999963643495,14.399999963643495,12.812198687275451
14.399999963643495,14.399999963643495,12.812198687275451
14.399999963643495,14.399999963643495,12.812198687275451
14.591999963158742,14.591999963158742,13.004198686790698
14.591999963158742,14.591999963158742,13.004198686790698
14.591999963158742,14.591999963158742,13.004520761189685
14.399999963643495,14.399999963643495,12.812520761674438
14.399999963643495,14.399999963643495,12.812520761674438
14.207999964128248,14.207999964128248,12.620520762159192
14.207999964128248,14.207999964128248,12.620520762159192
14.207999964128248,14.207999964128248,12.620520762159192
14.207999964128248,14.207999964128248,12.620520762159192
14.207999964128248,14.207999964128248,12.620520762159192
14.207999964128248,14.207999964128248,12.620520762159192
14.207999964128248,14.207999964128248,12.620520762159192
14.207999964128248,14.207999964128248,12.620681783531497
14.207999964128248,14.207999964128248,12.620681783531497
14.399999963643495,14.399999963643495,12.812681783046743
14.399999963643495,14.399999963643495,12.812681783046743
14.207999964128248,14.207999964128248,12.620681783531497
14.207999964128248,14.207999964128248,12.621003794604235
14.207999964128248,14.207999964128248,12.621003794604235
14.399999963643495,14.399999963643495,12.813003794119481
14.399999963643495,14.399999963643495,12.813003794119481
14.399999963643495,14.399999963643495,12.813003794119481
14.591999963158742,14.591999963158742,13.005164783328164
14.591999963158742,14.591999963158742,13.005164783328164
14.591999963158742,14.591999963158742,13.005164783328164
14.783999962673988,14.783999962673988,13.19716478284341
14.591999963158742,14.591999963158742,13.005164783328164
14.399999963643495,14.399999963643495,12.813164783812917
14.399999963643495,14.399999963643495,12.813164783812917
14.207999964128248,14.207999964128248,12.62116478429767
14.207999964128248,14.207999964128248,12.62116478429767
14.207999964128248,14.207999964128248,12.62116478429767
14.207999964128248,14.207999964128248,12.621325763424485
14.207999964128248,14.207999964128248,12.621325763424485
14.207999964128248,14.207999964128248,12.621325763424485
14.207999964128248,14.207999964128248,12.621325763424485
14.207999964128248,14.207999964128248,12.621325763424485
14.399999963643495,14.399999963643495,12.813647689479508
14.399999963643495,14.399999963643495,12.813647689479508
14.399999963643495,14.399999963643495,12.813647689479508
14.399999963643495,14.399999963643495,12.813647689479508
14.399999963643495,14.399999963643495,12.813647689479508
14.399999963643495,14.399999963643495,12.813808636885474
14.399999963643495,14.399999963643495,12.813808636885474
14.207999964128248,14.207999964128248,12.621808637370227
14.207999964128248,14.207999964128248,12.621808637370227
14.207999964128248,14.207999964128248,12.621808637370227
14.207999964128248,14.207999964128248,12.621808637370227
14.399999963643495,14.399999963643495,12.813808636885474
14.399999963643495,14.399999963643495,12.813808636885474
14.399999963643495,14.399999963643495,12.813808636885474
14.591999963158742,14.591999963158742,13.00580863640072
14.591999963158742,14.591999963158742,13.006130499467323
14.591999963158742,14.591999963158742,13.006130499467323
14.399999963643495,14.399999963643495,12.814130499952077
14.207999964128248,14.207999964128248,12.62213050043683
14.207999964128248,14.207999964128248,12.62213050043683
14.207999964128248,14.207999964128248,12.62213050043683
14.207999964128248,14.207999964128248,12.62229141609047
14.399999963643495,14.399999963643495,12.814291415605716
14.399999963643495,14.399999963643495,12.814291415605716
14.399999963643495,14.399999963643495,12.814291415605716
14.591999963158742,14.591999963158742,13.006452320183502
14.591999963158742,14.591999963158742,13.006452320183502
14.591999963158742,14.591999963158742,13.006452320183502
14.591999963158742,14.591999963158742,13.006452320183502
14.207999964128248,14.207999964128248,12.622452321153009
14.207999964128248,14.207999964128248,12.622452321153009
14.207999964128248,14.207999964128248,12.622452321153009
14.207999964128248,14.207999964128248,12.622452321153009
14.207999964128248,14.207999964128248,12.622452321153009
14.207999964128248,14.207999964128248,12.622452321153009
14.399999963643495,14.399999963643495,12.814452320668256
14.399999963643495,14.399999963643495,12.81477409900604
14.399999963643495,14.399999963643495,12.81477409900604
14.399999963643495,14.399999963643495,12.81477409900604
14.399999963643495,14.399999963643495,12.81477409900604
14.399999963643495,14.399999963643495,12.81477409900604
14.207999964128248,14.399999963643495,12.814934972274294
14.399999963643495,14.399999963643495,12.814934972274294
14.399999963643495,14.399999963643495,12.814934972274294
14.399999963643495,14.399999963643495,12.814934972274294
14.399999963643495,14.399999963643495,12.814934972274294
14.399999963643495,14.399999963643495,12.814934972274294
14.591999963158742,14.591999963158742,13.00693497178954
14.591999963158742,14.591999963158742,13.00693497178954
14.783999962673988,14.783999962673988,13.198934971304787
14.783999962673988,14.783999962673988,13.198934971304787
14.783999962673988,14.783999962673988,13.199095833967956
14.399999963643495,14.399999963643495,12.815095834937463
14.207999964128248,14.207999964128248,12.623095835422216
14.207999964128248,14.207999964128248,12.623095835422216
14.207999964128248,14.207999964128248,12.623095835422216
14.207999964128248,14.207999964128248,12.623417528919312
14.207999964128248,14.207999964128248,12.623417528919312
14.207999964128248,14.207999964128248,12.623417528919312
14.399999963643495,14.399999963643495,12.815417528434558
14.399999963643495,14.399999963643495,12.815417528434558
14.399999963643495,14.399999963643495,12.815578359261496
14.399999963643495,14.399999963643495,12.815578359261496
14.399999963643495,14.399999963643495,12.815578359261496
14.399999963643495,14.399999963643495,12.815578359261496
14.399999963643495,14.399999963643495,12.815578359261496
14.399999963643495,14.399999963643495,12.815578359261496
14.399999963643495,14.399999963643495,12.815578359261496
14.399999963643495,14.399999963643495,12.815578359261496
14.399999963643495,14.399999963643495,12.815578359261496
14.399999963643495,14.399999963643495,12.815578359261496
14.399999963643495,14.399999963643495,12.815899989054675
14.591999963158742,14.591999963158742,13.007899988569921
14.591999963158742,14.591999963158742,13.007899988569921
14.591999963158742,14.591999963158742,13.007899988569921
14.783999962673988,14.399999963643495,12.815899989054675
14.399999963643495,14.399999963643495,12.816060788013926
14.207999964128248,14.207999964128248,12.62406078849868
14.207999964128248,14.207999964128248,12.62406078849868
14.207999964128248,14.207999964128248,12.62406078849868
14.207999964128248,14.207999964128248,12.62406078849868
14.207999964128248,14.207999964128248,12.624221576828383
14.399999963643495,14.399999963643495,12.81622157634363
14.399999963643495,14.399999963643495,12.81622157634363
14.399999963643495,14.399999963643495,12.81622157634363
14.399999963643495,14.399999963643495,12.81622157634363
14.591999963158742,14.591999963158742,13.008221575858876
14.591999963158742,14.591999963158742,13.008221575858876
14.399999963643495,14.399999963643495,12.81622157634363
