#ID    T_NUM  T_NAME                         N_PING  LAT          LON          DEPTH   
64     2      narrowband\L0103-D20140723-T140847-EA400 64      37.648917    -0.661025    47.808  
65     2      narrowband\L0103-D20140723-T140847-EA400 65      37.648893    -0.661028    47.808  
66     2      narrowband\L0103-D20140723-T140847-EA400 66      37.648893    -0.661028    47.808  
67     2      narrowband\L0103-D20140723-T140847-EA400 67      37.648882    -0.661025    48      
68     2      narrowband\L0103-D20140723-T140847-EA400 68      37.648882    -0.661025    48.192  
69     2      narrowband\L0103-D20140723-T140847-EA400 69      37.648882    -0.661025    47.808  
70     2      narrowband\L0103-D20140723-T140847-EA400 70      37.648870    -0.661025    48      
71     2      narrowband\L0103-D20140723-T140847-EA400 71      37.648870    -0.661025    48      
72     2      narrowband\L0103-D20140723-T140847-EA400 72      37.648870    -0.661025    47.808  
73     2      narrowband\L0103-D20140723-T140847-EA400 73      37.648858    -0.661022    48      
74     2      narrowband\L0103-D20140723-T140847-EA400 74      37.648858    -0.661022    48      
75     2      narrowband\L0103-D20140723-T140847-EA400 75      37.648858    -0.661022    48      
76     2      narrowband\L0103-D20140723-T140847-EA400 76      37.648858    -0.661022    48      
77     2      narrowband\L0103-D20140723-T140847-EA400 77      37.648858    -0.661022    47.808  
78     2      narrowband\L0103-D20140723-T140847-EA400 78      37.648833    -0.661015    47.808  
79     2      narrowband\L0103-D20140723-T140847-EA400 79      37.648833    -0.661015    47.808  
80     2      narrowband\L0103-D20140723-T140847-EA400 80      37.648833    -0.661015    47.616  
81     2      narrowband\L0103-D20140723-T140847-EA400 81      37.648820    -0.661010    47.808  
82     2      narrowband\L0103-D20140723-T140847-EA400 82      37.648820    -0.661010    47.808  
83     2      narrowband\L0103-D20140723-T140847-EA400 83      37.648820    -0.661010    47.808  
84     2      narrowband\L0103-D20140723-T140847-EA400 84      37.648820    -0.661010    47.808  
85     2      narrowband\L0103-D20140723-T140847-EA400 85      37.648808    -0.661003    47.808  
86     2      narrowband\L0103-D20140723-T140847-EA400 86      37.648808    -0.661003    47.808  
87     2      narrowband\L0103-D20140723-T140847-EA400 87      37.648797    -0.661000    47.808  
88     2      narrowband\L0103-D20140723-T140847-EA400 88      37.648797    -0.661000    47.808  
89     2      narrowband\L0103-D20140723-T140847-EA400 89      37.648797    -0.661000    48      
90     2      narrowband\L0103-D20140723-T140847-EA400 90      37.648797    -0.661000    47.808  
91     2      narrowband\L0103-D20140723-T140847-EA400 91      37.648773    -0.660988    48      
92     2      narrowband\L0103-D20140723-T140847-EA400 92      37.648773    -0.660988    47.808  
93     2      narrowband\L0103-D20140723-T140847-EA400 93      37.648773    -0.660988    47.808  
94     2      narrowband\L0103-D20140723-T140847-EA400 94      37.648760    -0.660983    47.808  
95     2      narrowband\L0103-D20140723-T140847-EA400 95      37.648760    -0.660983    47.808  
96     2      narrowband\L0103-D20140723-T140847-EA400 96      37.648760    -0.660983    47.808  
97     2      narrowband\L0103-D20140723-T140847-EA400 97      37.648748    -0.660977    47.808  
98     2      narrowband\L0103-D20140723-T140847-EA400 98      37.648748    -0.660977    48      
99     2      narrowband\L0103-D20140723-T140847-EA400 99      37.648748    -0.660977    48      
100    2      narrowband\L0103-D20140723-T140847-EA400 100     37.648725    -0.660962    48      
101    2      narrowband\L0103-D20140723-T140847-EA400 101     37.648725    -0.660962    48.192  
102    2      narrowband\L0103-D20140723-T140847-EA400 102     37.648725    -0.660962    47.808  
103    2      narrowband\L0103-D20140723-T140847-EA400 103     37.648715    -0.660952    48      
104    2      narrowband\L0103-D20140723-T140847-EA400 104     37.648715    -0.660952    48      
105    2      narrowband\L0103-D20140723-T140847-EA400 105     37.648705    -0.660943    48      
106    2      narrowband\L0103-D20140723-T140847-EA400 106     37.648705    -0.660943    48.192  
107    2      narrowband\L0103-D20140723-T140847-EA400 107     37.648705    -0.660943    48.192  
108    2      narrowband\L0103-D20140723-T140847-EA400 108     37.648698    -0.660932    48      
109    2      narrowband\L0103-D20140723-T140847-EA400 109     37.648698    -0.660932    48      
110    2      narrowband\L0103-D20140723-T140847-EA400 110     37.648698    -0.660932    48      
111    2      narrowband\L0103-D20140723-T140847-EA400 111     37.648685    -0.660908    48      
112    2      narrowband\L0103-D20140723-T140847-EA400 112     37.648685    -0.660908    48      
113    2      narrowband\L0103-D20140723-T140847-EA400 113     37.648685    -0.660908    48.192  
114    2      narrowband\L0103-D20140723-T140847-EA400 114     37.648682    -0.660897    48.192  
115    2      narrowband\L0103-D20140723-T140847-EA400 115     37.648682    -0.660897    48      
116    2      narrowband\L0103-D20140723-T140847-EA400 116     37.648682    -0.660897    48      
117    2      narrowband\L0103-D20140723-T140847-EA400 117     37.648682    -0.660897    48      
118    2      narrowband\L0103-D20140723-T140847-EA400 118     37.648678    -0.660885    48      
119    2      narrowband\L0103-D20140723-T140847-EA400 119     37.648678    -0.660885    48      
120    2      narrowband\L0103-D20140723-T140847-EA400 120     37.648678    -0.660885    48      
121    2      narrowband\L0103-D20140723-T140847-EA400 121     37.648678    -0.660885    48      
122    2      narrowband\L0103-D20140723-T140847-EA400 122     37.648678    -0.660885    48      
123    2      narrowband\L0103-D20140723-T140847-EA400 123     37.648678    -0.660872    48      
124    2      narrowband\L0103-D20140723-T140847-EA400 124     37.648678    -0.660872    48      
125    2      narrowband\L0103-D20140723-T140847-EA400 125     37.648678    -0.660872    48      
126    2      narrowband\L0103-D20140723-T140847-EA400 126     37.648685    -0.660847    48      
127    2      narrowband\L0103-D20140723-T140847-EA400 127     37.648685    -0.660847    48      
128    2      narrowband\L0103-D20140723-T140847-EA400 128     37.648685    -0.660847    48      
129    2      narrowband\L0103-D20140723-T140847-EA400 129     37.648685    -0.660847    48      
130    2      narrowband\L0103-D20140723-T140847-EA400 130     37.648690    -0.660835    48      
131    2      narrowband\L0103-D20140723-T140847-EA400 131     37.648690    -0.660835    48      
132    2      narrowband\L0103-D20140723-T140847-EA400 132     37.648690    -0.660835    48      
133    2      narrowband\L0103-D20140723-T140847-EA400 133     37.648695    -0.660823    48      
134    2      narrowband\L0103-D20140723-T140847-EA400 134     37.648695    -0.660823    48      
135    2      narrowband\L0103-D20140723-T140847-EA400 135     37.648695    -0.660823    48      
136    2      narrowband\L0103-D20140723-T140847-EA400 136     37.648695    -0.660823    48      
137    2      narrowband\L0103-D20140723-T140847-EA400 137     37.648695    -0.660823    47.808  
138    2      narrowband\L0103-D20140723-T140847-EA400 138     37.648712    -0.660802    47.808  
139    2      narrowband\L0103-D20140723-T140847-EA400 139     37.648712    -0.660802    48      
140    2      narrowband\L0103-D20140723-T140847-EA400 140     37.648712    -0.660802    48.192  
141    2      narrowband\L0103-D20140723-T140847-EA400 141     37.648712    -0.660802    48      
142    2      narrowband\L0103-D20140723-T140847-EA400 142     37.648720    -0.660790    48      
143    2      narrowband\L0103-D20140723-T140847-EA400 143     37.648720    -0.660790    48.192  
144    2      narrowband\L0103-D20140723-T140847-EA400 144     37.648720    -0.660790    48.192  
145    2      narrowband\L0103-D20140723-T140847-EA400 145     37.648730    -0.660782    48      
146    2      narrowband\L0103-D20140723-T140847-EA400 146     37.648730    -0.660782    48      
147    2      narrowband\L0103-D20140723-T140847-EA400 147     37.648730    -0.660782    48      
148    2      narrowband\L0103-D20140723-T140847-EA400 148     37.648730    -0.660782    48      
149    2      narrowband\L0103-D20140723-T140847-EA400 149     37.648742    -0.660768    48      
150    2      narrowband\L0103-D20140723-T140847-EA400 150     37.648742    -0.660768    48      
151    2      narrowband\L0103-D20140723-T140847-EA400 151     37.648742    -0.660768    48      
152    2      narrowband\L0103-D20140723-T140847-EA400 152     37.648742    -0.660768    48      
153    2      narrowband\L0103-D20140723-T140847-EA400 153     37.648758    -0.660745    48      
154    2      narrowband\L0103-D20140723-T140847-EA400 154     37.648758    -0.660745    48      
155    2      narrowband\L0103-D20140723-T140847-EA400 155     37.648758    -0.660745    48      
156    2      narrowband\L0103-D20140723-T140847-EA400 156     37.648758    -0.660745    48      
157    2      narrowband\L0103-D20140723-T140847-EA400 157     37.648758    -0.660745    48      
158    2      narrowband\L0103-D20140723-T140847-EA400 158     37.648765    -0.660732    48      
159    2      narrowband\L0103-D20140723-T140847-EA400 159     37.648765    -0.660732    48      
160    2      narrowband\L0103-D20140723-T140847-EA400 160     37.648765    -0.660732    48.192  
161    2      narrowband\L0103-D20140723-T140847-EA400 161     37.648765    -0.660732    48.192  
162    2      narrowband\L0103-D20140723-T140847-EA400 162     37.648770    -0.660718    48.192  
163    2      narrowband\L0103-D20140723-T140847-EA400 163     37.648770    -0.660718    48.192  
